borrowerid,borrowername,region,country,IQ_INDUSTRY_SECTOR,parent,parentticker,ticker,companyisprivate
7917,Zengcheng Country Garden Property Development Co Ltd,,China,Real Estate,Concrete Win Ltd,,,
7918,KPC Pharmaceuticals Inc,,China,Health Care,KPC Pharmaceuticals Inc,,,
7919,Yiwu Water Construction Group Co Ltd,,China,Utilities,Yiwu Water Construction Group Co Ltd,,,
7920,Donggang City Construction Investment Co Ltd,,China,Industrials,Donggang City Construction Investment Co Ltd,,,
7921,Shanghai Electric Power Finance Ltd,,China,Utilities,State Power Investment Corp Ltd,,,
7922,Oceanwide Holdings International 2015 Co Ltd,,China,Real Estate,Tonghai Holdings Co Ltd,,,
7923,HNA Tourism Finance Ltd,,China,Industrials,Hainan Traffic Control Holding Co Ltd,,,
7924,China First Heavy Industries,,China,Industrials,China First Heavy Industries Group Co Ltd,,,
7925,Foshan Huaxin Packaging Co Ltd,,China,Materials,Guangdong Guanhao High-Tech Co Ltd,,,
7926,CNBM Bengbu Design & Research Institute for Glass Industry Co Ltd,,China,Consumer Discretionary,China National Building Material Group Co Ltd,,,
7927,AVIC Heavy Machinery Co Ltd,,China,Industrials,AVIC Heavy Machinery Co Ltd,,,
7928,Huiyi 2015-1 Credit Asset-backed Securities,,China,Financials,CITIC Group Corp,,,
7929,Changsha Pilot Investment Holdings Co Ltd,,China,Real Estate,Changsha Urban Construction Investment Development Group Co Ltd,,,
7930,Shenghe Resources Holding Co Ltd,,China,Materials,Shenghe Resources Holding Co Ltd,,,
7931,Tianjin Realty Development (Group) Co Ltd,,China,Real Estate,Tianjin Realty Development (Group) Co Ltd,,,
7932,China Real Estate Corp Ltd,,China,Real Estate,China Communications Construction Group Co Ltd,,,
7933,Jiangsu Springland Enterprise Investment Holding Group Co Ltd,,China,Consumer Discretionary,Octopus Holdings Foundation,,,
7934,BL Capital Holdings Ltd,,China,Financials,Hainan Traffic Control Holding Co Ltd,,,
7935,Jinhua Urban Construction Investment Co Ltd,,China,Real Estate,Jinhua Urban Construction Investment Group Co Ltd,,,
7936,Nantong Jiangshan Agrochemical & Chemicals Co Ltd,,China,Materials,Nantong Jiangshan Agrochemical & Chemicals Co Ltd,,,
7937,Zhejiang Hisun Pharmaceutical Co Ltd,,China,Health Care,Zhejiang Hisun Pharmaceutical Co Ltd,,,
7938,Huapont-Nutrichem Co Ltd,,China,Health Care,Huapont Life Science Co Ltd,,,
7939,Wuhan Guoyu Logistics Group Co Ltd,,China,Industrials,Wuhan Guoyu Logistics Group Co Ltd,,,
7940,Tianjin Sunac Zhidi Co Ltd,,China,Real Estate,Sunac China Holdings Ltd,,,
7941,Palm Landscape Architecture Co Ltd,,China,Consumer Staples,Palm Eco-Town Development Co Ltd,,,
7942,Ningxia Building Materials Group Co Ltd,,China,Industrials,Ningxia Building Materials Group Co Ltd,,,
7943,Zhejiang Hanggang Commerce & Trade Group Co Ltd,,China,Materials,Hangzhou Iron & Steel Group Co Ltd,,,
7944,Beijing Lier High-temperature Materials Co Ltd,,China,Materials,Beijing Lier High-temperature Materials Co Ltd,,,
7945,Lishui City Construction Development Co Ltd,,China,Industrials,Lishui City Construction Development Co Ltd,,,
7946,Beijing Future Technology City Development Construction Co Ltd,,China,Real Estate,Beijing Future Science City Development Group Co Ltd,,,
7947,Keihan Electric Railway Co Ltd,,Japan,Industrials,Keihan Holdings Co Ltd,,,
7948,Shenyang Huitian Thermal Power Co Ltd,,China,Utilities,Shenyang Huitian Thermal Power Co Ltd,,,
7949,Gansu Road & Bridge Construction Group Co Ltd,,China,Industrials,Gansu Province Highway Traffic Construction Group Co Ltd,,,
7950,Yasha Holding Co Ltd,,China,Industrials,Yasha Holding Co Ltd,,,
7951,Hubei Qingneng Real Estate Group Co Ltd,,China,Real Estate,Hubei Qingneng Real Estate Group Co Ltd,,,
7952,North Cement Co Ltd,,China,Industrials,China National Building Material Co Ltd,,,
7953,Yangcheng Huangcheng Chancellor (Group) Co Ltd,,China,Consumer Discretionary,Yangcheng Huangcheng Chancellor (Group) Co Ltd,,,
7954,Inner Mongolia Hi-tech Holdings Co Ltd,,China,Industrials,Inner Mongolia Hi-tech Holdings Co Ltd,,,
7955,Shandong Chambroad Holding Co Ltd,,China,Energy,Shandong Chambroad Holding Co Ltd,,,
7956,Tongkun Group Co Ltd,,China,Materials,Tongkun Group Co Ltd,,,
7957,Top Resource Conservation Engineering Co Ltd,,China,Industrials,Top Resource Conservation & Environment Corp,,,
7958,Apple Inc,,United States,Consumer Discretionary,Apple Inc,,,
7959,Baosteel Group Shanghai Meishan Co Ltd,,China,Materials,China Baowu Steel Group Corp Ltd,,,
7960,Tianjin City Protection Housing Construction Investment Co Ltd,,China,Industrials,Tianjin City Protection Housing Construction Investment Co Ltd,,,
7961,AVIC High Technology Development Co Ltd,,China,Industrials,Aviation Industry Corp of China Ltd (AVIC),,,
7962,Shanghai East Best & Lansheng International (Group) Co Ltd,,China,Industrials,Donghao Lansheng (Group) Co Ltd,,,
7963,Anhui Chuning Expressway Development Co Ltd,,China,Industrials,Anhui Chuning Expressway Development Co Ltd,,,
7964,Guangzhou Guangri Group Co Ltd,,China,Industrials,Guangzhou Intelligent Equipment Group Co Ltd,,,
7965,Nanjing Port (Group) Co Ltd,,China,Industrials,Jiangsu Port Group Co Ltd,,,
7966,Shenzhen Youkaisi Investment Co Ltd,,China,Real Estate,Junxi Investments Ltd,,,
7967,Dongguan Souyute Fashion Co Ltd,,China,Consumer Discretionary,Souyute Group Co Ltd,,,
7968,Binxian Coal Co Ltd,,China,Materials,Binxian Coal Co Ltd,,,
7969,Zhejiang Xianju Pharmaceutical Co Ltd,,China,Health Care,Zhejiang Xianju Pharmaceutical Co Ltd,,,
7970,Zhejiang Commercial Group Co Ltd,,China,noinfo,Zhejiang Communications Investment Group Co Ltd,,,
7971,Compact Generic Sdn Bhd,,Malaysia,Real Estate,Compact Generic Sdn Bhd,,,
7972,Hanwha Galleria Co Ltd,,South Korea,Consumer Discretionary,Hanwha Group,,,
7973,Taicang Science & Culture Development Co Ltd,,China,Industrials,Taicang Science & Culture Development Co Ltd,,,
7974,China Animal Husbandry Group,,China,Consumer Staples,China National Agricultural Development Group Co Ltd,,,
7975,Tongzhou Construction General Contracting Group Co Ltd,,China,Industrials,Tongzhou Construction General Contracting Group Co Ltd,,,
7976,Wanxiang Qianchao Co Ltd,,China,Consumer Discretionary,Wanxiang Group Corp,,,
7977,China Coal Pingshuo Group Co Ltd,,China,Materials,China National Coal Group Corp,,,
7978,China Western Power Industrial Co Ltd,,China,Industrials,China Western Power Industrial Co Ltd,,,
7979,Shaoxing Keqiao District China Textile City Market Development Co Ltd,,China,Utilities,Shaoxing Keqiao District Development Group Co Ltd,,,
7980,Guizhou Tyre Co Ltd,,China,Consumer Discretionary,Guizhou Tyre Co Ltd,,,
7981,Guangdong Advertising Group Co Ltd,,China,Industrials,Guangdong Advertising Group Co Ltd,,,
7982,Datang Hebei Power Generation Co Ltd,,China,Utilities,China Datang Corp Ltd,,,
7983,Luxi Group Co Ltd,,China,Materials,Luxi Group Co Ltd,,,
7984,West Coast Expressway Sdn Bhd,,Malaysia,Industrials,WCE Holdings Bhd,,,
7985,Shandong Jinmao Textile Chemicals Group Co Ltd,,China,Materials,Shandong Jinmao Textile Chemicals Group Co Ltd,,,
7986,Shanghai Baosteel Gases Ltd,,China,Utilities,PAG,,,
7987,Northwest Institute for Non-ferrous Metal Research,,China,Industrials,Northwest Institute for Non-ferrous Metal Research,,,
7988,Jiangsu Nonghua Intelligent Agriculture Technology Co Ltd,,China,Industrials,Jiangsu Nonghua Intelligent Agriculture Technology Co Ltd,,,
7989,Sanmenxia Huanghe Mingzhu (Group) Co Ltd,,China,Utilities,Sanmenxia Huanghe Mingzhu (Group) Co Ltd,,,
7990,Glow Energy pcl,,Thailand,Utilities,Global Power Synergy pcl,,,
7991,Shenyang Jinshan Energy Co Ltd,,China,Utilities,Shenyang Jinshan Energy Co Ltd,,,
7992,PetroChina Jinhong Energy Investment Co Ltd,,China,Utilities,Jinhong Holding Group Co Ltd,,,
7993,Shaanxi Automobile Holding Group Co Ltd,,China,Consumer Discretionary,Shaanxi Automobile Holding Group Co Ltd,,,
7994,Suzhou New Sea Union Telecom Technology Co Ltd,,China,Communication Services,New Sea Union Technology Group Co Ltd,,,
7995,CITIC Private Equity Funds Management Co Ltd,,China,Financials,CITIC Group Corp,,,
7996,Anshan Urban Construction Investment Development Co Ltd,,China,Industrials,Anshan Urban Construction Investment Development Co Ltd,,,
7997,Guizhou Kaili Economic Development Zone Kaiyuan City Investment Development Co Ltd,,China,Industrials,Qiandongnan Kaihong Assets Operation Co Ltd,,,
7998,Chinatex Corp,,China,Consumer Staples,COFCO,,,
7999,Total Capital International SA,,France,Energy,TotalEnergies SE,,,
8000,Henan Luohe Shuanghui Industrial Group Co Ltd,,China,Consumer Staples,WH Group Ltd,,,
8001,Shaowu Chengjian State-owned Asset Investment Operating Co Ltd,,China,Industrials,Shaowu Chengjian State-owned Asset Investment Operating Co Ltd,,,
8002,Zhuhai Water Group Co Ltd,,China,Utilities,Zhuhai Water Environment Holdings Group Ltd,,,
8003,Jiangsu Zhongtian Technology Co Ltd,,China,Consumer Discretionary,Jiangsu Zhongtian Technology Co Ltd,,,
8004,Weifang Gaoxin City Construction Investment Development Co Ltd,,China,Industrials,Weifang High & New Venture Capital Holdings Co Ltd,,,
8005,SunRiver Holding Group Co Ltd,,China,noinfo,SunRiver Holding Group Co Ltd,,,
8006,Gaoyou City Construction Investment Development Co Ltd,,China,Industrials,Gaoyou City Construction Investment Development Group Co Ltd,,,
8007,Ziyang City Chengxing Construction Co Ltd,,China,Industrials,Ziyang City Chengxing Construction Co Ltd,,,
8008,Chongzhou Xinglu Scenic Parks Management Co Ltd,,China,Consumer Discretionary,Chongzhou Xinglu Scenic Parks Management Co Ltd,,,
8009,Aviation Industry Corp of China (AVIC),,China,Industrials,Aviation Industry Corp of China Ltd (AVIC),,,
8010,Henan Pinggao Electric Co Ltd,,China,Consumer Discretionary,Henan Pinggao Electric Co Ltd,,,
8011,China Car Funding Investment 2015 Ltd,,Hong Kong,Consumer Discretionary,Zhejiang Geely Holding Group Co Ltd,,,
8012,China National Agricultural Development Group Co Ltd,,China,Consumer Staples,China National Agricultural Development Group Co Ltd,,,
8013,Anshan Iron & Steel Group Corp,,China,Materials,Ansteel Group Corp Ltd,,,
8014,Xian Metro Co Ltd,,China,Industrials,Xian Metro Co Ltd,,,
8015,Pang Da Automobile Trade Co Ltd,,China,Consumer Discretionary,Pang Da Automobile Trade Co Ltd,,,
8016,Alaer Northwest Industrial City Construction Investment Co Ltd,,China,Consumer Staples,Alaer Northwest Industrial City Construction Investment Co Ltd,,,
8017,Ruzhou Xinyuan Investment Co Ltd,,China,Industrials,Ruzhou Xinyuan Investment Co Ltd,,,
8018,Zhejiang Materials Development Co Ltd,,China,Industrials,Zheshang Development Group Co Ltd,,,
8019,Gansu Qilianshan Cement Group Co Ltd,,China,Industrials,Gansu Qilianshan Cement Group Co Ltd,,,
8020,Heishan Tonghe Asset Management Co Ltd,,China,Industrials,Heishan Tonghe Asset Management Co Ltd,,,
8021,Chongqing Water Assets Management Co Ltd,,China,Utilities,Chongqing Water Assets Management Co Ltd,,,
8022,Hangxiao Steel Structure Co Ltd,,China,Industrials,Hangxiao Steel Structure Co Ltd,,,
8023,Jiangsu Nantong No 3 Construction Group Co Ltd,,China,Industrials,Jiangsu Nantong Sanjian Construction Group Co Ltd,,,
8024,CSR Group,,China,Industrials,CRRC Group Co Ltd,,,
8025,Shenzhen Centralcon Investment Holding Co Ltd,,China,Real Estate,Shenzhen Centralcon Land Co Ltd,,,
8026,Guangdong Guangzhou-Zhuhai Intercity Railway Transportation Co Ltd,,China,Industrials,Guangdong Provincial Railway Construction Investment Group Co Ltd,,,
8027,Huantai Jinhai Public Assets Management Co Ltd,,China,Materials,Huantai Jinhai Public Assets Management Co Ltd,,,
8028,Sungrow Power Supply Co Ltd,,China,Consumer Discretionary,Sungrow Power Supply Co Ltd,,,
8029,Changchun Chengtou Construction Investment Co Ltd,,China,Industrials,Changchun Chengtou Construction Investment Co Ltd,,,
8030,Fangcheng Port Infrastructure Construction Development Investment Co Ltd,,China,Industrials,Fangcheng Port Infrastructure Construction Development Investment Co Ltd,,,
8031,Changyi Economic Development & Investment Corp,,China,Industrials,Changyi Economic Development & Investment Corp,,,
8032,Shanghai Tongsheng Investment (Group) Co Ltd,,China,Industrials,Shanghai Tongsheng Investment (Group) Co Ltd,,,
8033,Weichai International (Hong Kong) Energy Group Co Ltd,,China,Consumer Discretionary,Weichai Power Co Ltd,,,
8034,Jinling Construction Group of Jiangsu Province,,China,Industrials,Addsino Co Ltd,,,
8035,Zhuhai Gree Real Estate Co Ltd,,China,Industrials,Gree Real Estate Co Ltd,,,
8036,Taiyuan Heavy Machinery Group Co Ltd,,China,Industrials,Shanxi State-owned Capital Operation Co Ltd,,,
8037,Guangzhou Electric Equipment Group Co Ltd,,China,Industrials,Guangzhou Intelligent Equipment Group Co Ltd,,,
8038,Shenyang Machine Tool (Group) Co Ltd,,China,Industrials,Genertec Shenyang Machine Tool Co Ltd,,,
8039,Yuexing Group Ltd,,China,noinfo,Yuexing Group Ltd,,,
8040,Liangshan State-owned Investment & Development Co Ltd,,China,Materials,Liangshan Development (Holdings) Group Co Ltd,,,
8041,Guangdong Yueyun Transportation Co Ltd,,China,Industrials,Guangdong Provincial Communication Group Co Ltd,,,
8042,Xiamen Baicheng Construction Investment Co Ltd,,China,Industrials,Xiamen Baicheng Construction Investment Co Ltd,,,
8043,Packet One Networks (Malaysia) Sdn Bhd,,Malaysia,Communication Services,Telekom Malaysia Bhd,,,
8044,Ivl Singapore Pte Ltd,,Singapore,Materials,Canopus International Ltd,,,
8045,Anhui Guozhen Group Co Ltd,,China,Utilities,Anhui Guozhen Group Co Ltd,,,
8046,Hangzhou Songcheng Group Ltd,,China,Consumer Discretionary,Hangzhou Songcheng Group Ltd,,,
8047,Baosteel Group Guangdong Shaoguan Iron & Steel Co Ltd,,China,Materials,China Baowu Steel Group Corp Ltd,,,
8048,CITIC Huaxia Suning Yunchuang Series 2 Securitization,,China,Consumer Discretionary,Suning.com Co Ltd,,,
8049,Zhongli Science & Technology Group Co Ltd,,China,Consumer Discretionary,Jiangsu Zhongli Group Co Ltd,,,
8050,Silver Sparrow Bhd,,Malaysia,Real Estate,Aseana Properties Ltd,,,
8051,DBE Gurney Resources Bhd,,Malaysia,Real Estate,Lagenda Properties Bhd,,,
8052,Universal Leasing 2015 Securitization,,China,Financials,Genertec Universal Medical Group Co Ltd,,,
8053,Guangdong Pearl River Intercity Rail Transportation Co Ltd,,China,Industrials,Guangdong Provincial Railway Construction Investment Group Co Ltd,,,
8054,DyDo Drinco Inc,,Japan,Consumer Staples,DyDo Group Holdings Inc,,,
8055,Tianrui Group Cement Co Ltd,,China,Industrials,China Tianrui Group Cement Co Ltd,,,
8056,Dalian Yida Development Co Ltd,,China,Real Estate,China Minsheng Investment Corp,,,
8057,Foresea Life Insurance,,China,Financials,Shenzhen Baoneng Investment Group Co Ltd,,,
8058,Hunan Yingde Gas Co Ltd,,China,Materials,PAG,,,
8059,Hubei Yangfeng Stock Co Ltd,,China,Materials,Hubei Yangfeng Group Co Ltd,,,
8060,Doosan Engineering & Construction Co Ltd,,South Korea,Industrials,Doosan Enerbility Co Ltd,,,
8061,Chongqing Wulong Karst Tourism (Group) Co Ltd,,China,Consumer Discretionary,Chongqing Wulong Karst Tourism (Group) Co Ltd,,,
8062,Brother Industries Ltd,,Japan,Consumer Discretionary,Brother Industries Ltd,,,
8063,Chongqing Wujiang Power Co Ltd,,China,Utilities,Chongqing Wujiang Industry Group Co Ltd,,,
8064,Temasek Ekslusif Sdn Bhd,,Malaysia,Financials,Gamuda Bhd,,,
8065,Guirenniao Co Ltd,,China,Consumer Discretionary,Guirenniao Co Ltd,,,
8066,Shandong Gold International Mining Investment Holding Ltd,,China,Materials,Shandong Gold Group Co Ltd,,,
8067,Inner Mongolia Junzheng Energy & Chemical Group Co Ltd,,China,Materials,Inner Mongolia Junzheng Energy & Chemical Group Co Ltd,,,
8068,Jiangsu Wenfeng Group Co Ltd,,China,Consumer Discretionary,Jiangsu Wenfeng Group Co Ltd,,,
8069,Jiujiang Fuhuo Construction Investment Co Ltd,,China,Industrials,Jiujiang Fuhuo Construction Investment Group Co Ltd,,,
8070,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,,China,Materials,China Baowu Steel Group Corp Ltd,,,
8071,Inter Far East Energy Co Ltd,,Thailand,Utilities,Inter Far East Energy Corp pcl,,,
8072,Beijing Energy Investment Holding Co Ltd,,China,Utilities,Beijing State-owned Capital Operation & Management Co Ltd,,,
8073,Liuzhou Liangmianzhen Co Ltd,,China,Consumer Discretionary,Liuzhou Liangmianzhen Co Ltd,,,
8074,Tianjin TEDA State-owned Asset Operation Co,,China,Real Estate,Tianjin TEDA State-owned Asset Operation Co Ltd,,,
8075,Chengdu Public Transport Group Co Ltd,,China,Industrials,Chengdu Public Transport Group Co Ltd,,,
8076,E-Land International Fashion (Shanghai) Co Ltd,,China,Consumer Discretionary,E-Land World Ltd,,,
8077,Guizhou Highway Engineering Group Co Ltd,,China,Industrials,Guizhou Communications Construction Group Co Ltd,,,
8078,Zhangjiagang Freetrade Science & Technology Co Ltd,,China,Industrials,Zhangjiagang Freetrade Science & Technology Group Co Ltd,,,
8079,China Natural Gas Co Ltd,,China,Utilities,CNPC,,,
8080,Sinochem Fertilizer Co Ltd,,China,Materials,Sinochem Holdings Corp Ltd,,,
8081,Huangshan Tourism Development Co Ltd,,China,Industrials,Huangshan Tourism Development Co Ltd,,,
8082,Sanjiang Chemical Co Ltd,,China,Materials,China Sanjiang Fine Chemicals Co Ltd,,,
8083,China Composites Group Corp Ltd,,China,Industrials,China National Building Material Co Ltd,,,
8084,Australian National University,,Australia,Industrials,Australian National University,,,
8085,Harbin House Property Heat Supply Group Co Ltd,,China,Utilities,Harbin House Property Heat Supply Group Co Ltd,,,
8086,Purple Boulevard Bhd,,Malaysia,Real Estate,Nadin Group Sdn Bhd,,,
8087,Beijing Airport High-Tech Park Co Ltd,,China,Industrials,Beijing Airport High-Tech Park Co Ltd,,,
8088,ChangSha TongCheng Group Enterprise Co Ltd,,China,Consumer Discretionary,ChangSha TongCheng Group Enterprise Co Ltd,,,
8089,Anhui Guozhen Environment Protection Technology Joint Stock Co Ltd,,China,Utilities,Anhui Guozhen Group Co Ltd,,,
8090,Zhongbai Holdings Group Co Ltd,,China,Consumer Discretionary,Zhongbai Holdings Group Co Ltd,,,
8091,Profit Fast Ltd,,China,Real Estate,Beijing Enterprises Group Co Ltd,,,
8092,Huagong Tech Co Ltd,,China,Consumer Discretionary,Huagong Tech Co Ltd,,,
8093,Miclyn Express Offshore Pte Ltd,,Singapore,Industrials,Manta Holdings Ltd,,,
8094,Axiata SPV2 Bhd,,Malaysia,Communication Services,Axiata Group Bhd,,,
8095,SoftBank Corp A mobile telephone terminal Credit Trust Series 2015-9,,Japan,Communication Services,SoftBank Group Corp,,,
8096,YMOBILE Terminal Installment Sales Receivables Securitization 2015-9,,Japan,Communication Services,SoftBank Group Corp,,,
